CaseID,Date,Arbitrator_1,Arbitrator_2,Arbitrator_3,Arbitrator_4,Status,OldID,Case_Number,Region_(Speculative),Modif_And_Date,Sector,ClaimantCouns,RespondentCouns,Replaced
78,Nov-16,PICKENPACK VANESSA | Germany | Parties | Active,,,,Closed,Old86,22052/FS,,,,,,
79,Nov-16,BÜHLER MICHAEL W. | Germany | Respondent(s) | Active,AKINCI ZIYA | Turkey | Claimant(s) | Active,AYTAK SÜLEYMAN ZÜHTÜ | Turkey | Claimant(s) | Active,,Closed,Old17,21567/ZF,,,,,,
80,Nov-16,RUBINS NOAH | France ; United States of America | Court | Active,NAPPERT SOPHIE | Canada | Claimant(s) | Active,ZUKOVA GALINA | Latvia | Court | Active,,Closed,Old89,21717/MHM,,,,,,
81,Nov-16,DUGUE CHRISTOPHE | France | Court | Active,ALEXE CRISTINA | Romania | Court | Active,FERNÁNDEZ-BALLESTEROS MIGUEL ÁNGEL | Spain | Claimant(s) | Active,,Closed,Old90,21572/MHM,,,,,,
83,Nov-16,SABATER ANIBAL | Spain | Court | Active,,,,Closed,Old95,21628/ASM,,,,,,
84,Nov-16,PERRINI MARCO | Italy | Court | Active,,,,Closed,Old97,21957/ASM,,,,,,
85,Dec-16,WELSH ANGELINE | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old98,21934/TO,Africa?,,,,,
86,Dec-16,LÉVY LAURENT | Brazil ; Switzerland | Co-arbitrators | Active,GLICK IAN | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,HERTZFELD JEFFREY | United States of America | Respondent(s) | Active,,Closed,Old99,21815 MHM,,,,,,
87,Dec-16,KNULL WILLIAM H. | United States of America | Court | Active,KALICKI JEAN E. | United States of America | Respondent(s) | Active,"ARNOT, III WILLIAM GUY | United States of America | Claimant(s) | Active",,Closed,Old100,21985/RD,,,,,,
88,Dec-16,BINNIE IAN | Canada | Court | Active,LOW HARRY W. | United States of America | Claimant(s) | Active,HOCHBERG FAITH | United States of America | Respondent(s) | Active,,Closed,Old101,22011/RD,,,,,,
89,Dec-16,SUSSMAN EDNA | Israel ; United States of America | Co-arbitrators | Active,ZAZZALI JAMES | United States of America | Claimant(s) | Active,DEVESA FREDERICK | United States of America | Respondent(s) | Active,,Closed,Old102,22002/RD,,,,,,
90,Dec-16,CASTELLANE BÉATRICE | France | Court | Active,HERZBERG AXEL BENJAMIN | Germany | Claimant(s) | Active,JERMINI CESARE | Switzerland | Respondent(s) | Active,,Closed,Old103,22113/GR,,,,,,
91,Dec-16,DERAINS YVES | France | Co-arbitrators | Active,TAWIL GUIDO | Argentina | Claimant(s) | Active,MANTILLA-SERRANO FERNANDO | Colombia | Respondent(s) | Active,KIRBY JENNIFER | United Kingdom (of Great Britain and Northern Ireland) ; United States of America | Court | Active,Closed,Old104,21909/ASM,,,,,,
92,Dec-16,BOO LAWRENCE G. S. | Singapore | Court | Active,PRYLES MICHAEL | Australia | Respondent(s) | Active,SHIN HI-TAEK | Korea (Rep. of) | Claimant(s) | Active,,Closed,Old105,22043/CYK/PTA,,,,,,
93,Dec-16,BOO LAWRENCE G. S. | Singapore | Court | Active,PRYLES MICHAEL | Australia | Claimant(s) | Active,SHIN HI-TAEK | Korea (Rep. of) | Respondent(s) | Active,,Closed,Old106,22128/CYK/PTA,,,,,,
94,Dec-16,SACHS MARK | Austria ; Canada | Parties | Active,TAI MAY FOONG | Malaysia | Court | Active,,,Closed,Old107,22016/CYK/PTA,Asia,,,,,
95,Dec-16,JONES DOUG | Australia ; Ireland | Co-arbitrators | Active,LEWIS RANDALL | United States of America | Claimant(s) | Active,KANG CHRISTINE | China | Court | Active,,Closed,Old108,22006/CYK/PTA,,,,,,
96,Dec-16,VON SEGESSER GEORG | Switzerland | Co-arbitrators | Active,HABEGGER PHILIPP | Switzerland | Claimant(s) | Active,NOBEL PETER | Switzerland | Respondent(s) | Active,,Closed,Old110,22171 FS,,,,,,
98,Dec-16,WAINCYMER JEFFREY MAURICE | Australia | Court | Active,,,,Closed,Old112,21756/CYK/PTA,,,,,,
99,Dec-16,MAHTANI NARESH | Singapore | Court | Active,,,,Closed,Old113,21944/CYK/PTA,Asia,,,,,
100,Dec-16,ROBERTS KATHLEEN ANNE | United States of America | Parties | Active,,,,Closed,Old115,21890/RD,,,,,,
101,Dec-16,BEECHEY JOHN | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,FOYLE ANDREW | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,BLACK MICHAEL | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old117,21575/RD,,,,,,
102,Dec-16,GALANDOVA MIRIAM | Slovakia | Court | Active,ZIVKOVIC MILOS | Serbia | Claimant(s) | Active,GRBO ZINKA | Bosnia And Herzegovina | Court | Active,,Closed,Old118,21858/MHM,,,,,,
103,Jan-17,DALY BROOKS | United States of America | Co-arbitrators | Active,WOLTERS MARC | Netherlands | Claimant(s) | Active,PETERS NIEK | Netherlands | Respondent(s) | Active,,Closed,Old119,22035/FS,,,,,,
104,Jan-17,WICKI JODOK | Switzerland | Court | Active,,,,Closed,Old120,21897/GR,,,,,,
105,Jan-17,CARRIGAN MICHAEL W. | Ireland | Court | Active,KENDRICK DOMINIC | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,DEWAN NAKUL | India | Court | Active,,Closed,Old121,21920/TO,,,,,,
106,Feb-17,REINER ANDREAS | Austria | Parties | Active,,,,Closed,Old124,22097/ZF,,,,,,
107,Feb-17,Selvaratnam QC Vasanti | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,BARTLETT Andrew | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,BLACK Michael | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,,Closed,Old125,21925/ZF,,"Closed, Jul 21",,,,
108,Feb-17,KIRBY JENNIFER | United Kingdom (of Great Britain and Northern Ireland) ; United States of America | Court | Active,HINCHEY JOHN WILLIAM | United States of America | Claimant(s) | Active,GURUN KATHERINE HOPE | United States of America | Respondent(s) | Active,,Closed,Old126,22099/ZF,,,,,,
109,Feb-17,BRUNNER CHRISTOPH | Switzerland | Parties | Active,,,,Closed,Old127,21774/GR,French?,,,,,
110,Feb-17,ORELLI MARIELLA | Switzerland | Court | Active,,,,Closed,Old128,21877/GR,French?,,,,,
111,Feb-17,HARB JEAN PIERRE | France ; Lebanon | Court | Active,TACKABERRY JOHN | Ireland | Claimant(s) | Active,GHULAM SARWAR MALIK IMTIAZ AHMED | Malaysia | Respondent(s) | Active,,Closed,Old129,21952/GR,,,,,,
112,Feb-17,PARAGUACUTO-MAHEO DIANA | France ; United States of America | Court | Active,,,,Closed,Old131,22015/GR,,,,,,
113,Feb-17,RADICATI DI BROZOLO LUCA | Italy ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old132,22088/GR,,,,,,
114,Feb-17,ROHNER THOMAS | Switzerland | Court | Active,,,,Closed,Old133,22181/GR,,,,,,
115,Feb-17,ALEXIEV ASSEN | Bulgaria | Court | Active,,,,Closed,Old134,22005/MHM,,,,,,
116,Feb-17,SAARIKIVI AAPO | Finland | Court | Active,,,,Closed,Old135,22092/MHM,,,,,,
117,Feb-17,GARDINER PAUL | Ireland | Court | Active,,,,Closed,Old136,22036/MHM,,,,,,
118,Feb-17,VILLENEUVE CHARLOTTE | France | Court | Active,TÖRÖ ANDRAS | Hungary | Claimant(s) | Active,KARANIKIC MIRIC MARIJA | Serbia | Respondent(s) | Active,,Closed,Old138,22142/MHM,,,,,,
119,Feb-17,ZUBERBUHLER TOBIAS | Switzerland | Co-arbitrators | Active,AKIKOL DIANA | Switzerland ; Turkey | Respondent(s) | Active,AKINCI ZIYA | Turkey | Claimant(s) | Active,STIRNIMANN FUENTES FRANZ XAVER | Peru ; Switzerland | Court | Active,Closed,Old139,21951/ZF,,,,,,
120,Feb-17,BERG ANDREW NORMAN | United States of America | Co-arbitrators | Active,PARK WILLIAM W. | Switzerland ; United States of America | Respondent(s) | Active,FRIED BERNARD JOSEPH | United States of America | Claimant(s) | Active,,Closed,Old142,21571/RD,,,,,,
121,Feb-17,CREMADES BERNARDO M | Spain | Court | Active,SILVA ROMERO EDUARDO | Colombia ; France | Claimant(s) | Active,HAIGH DAVID R. | Canada | Respondent(s) | Active,,Closed,Old143,21706/ASM,,,,,,
122,Feb-17,PEREZCANO HUGO | Mexico | Court | Active,BRITO ANDERSON RAFAEL | Mexico ; Sweden | Respondent(s) | Active,RUIZ VICTOR M. | Mexico | Claimant(s) | Active,,Closed,Old144,22012/ASM,,,,,,
123,Feb-17,GUTIÉRREZ GARCÍA DE CORTÁZAR ELENA | Guatemala ; Spain | Court | Active,,,,Closed,Old145,22129/ASM,Spanish,,,,,
124,Feb-17,VILLANÚA DEVA | Spain | Parties | Active,,,,Closed,Old146,22136/ASM,,,,,,
125,Feb-17,JIMENEZ DYALA | Costa Rica | Co-arbitrators | Active,PAITAN CARLOS | Peru | Claimant(s) | Active,CANTUARIAS SALAVERRY FERNANDO | Peru | Respondent(s) | Active,,Closed,Old147,22167/ASM,,,,,,
126,Feb-17,LEATHLEY CHRISTIAN | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old148,21657/TO,,,,,,
127,Feb-17,CRAIG NICHOLAS | United Kingdom (of Great Britain and Northern Ireland) ; Canada | Court | Active,,,,Closed,Old149,22275/TO,,,,,,
128,Feb-17,AARTS DOMINIQUE | Netherlands | Co-arbitrators | Active,VAN BAREN WILLEM | Netherlands | Respondent(s) | Active,TJITTE RIEME-JAN | Netherlands | Claimant(s) | Active,,Closed,Old150,21754/FS,,,,,,
129,Feb-17,DROP MAARTEN | Netherlands | Court | Active,,,,Closed,Old151,21990/FS,German?,,,,,
131,Feb-17,BONNARD SÉBASTIEN | France | Parties | Active,,,,Closed,Old153,21734/DDA,Africa,,,,,
132,Feb-17,GATES SEAN | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old154,22048/TO,,,,,,
133,Feb-17,PETER WOLFGANG | Switzerland | Co-arbitrators | Active,STOFFEL-MUNCK PHILIPPE | France ; Switzerland | Claimant(s) | Active,KIM KAP-YOU (KEVIN) | Korea (Rep. of) | Respondent(s) | Active,,Closed,Old156,21790/CYK/PTA,,,,,,
134,Feb-17,SPIGELMAN JAMES | Australia | Co-arbitrators | Active,MCHUGH MICHAEL | Australia | Respondent(s) | Active,GLEESON ANTHONY MURRAY | Australia | Claimant(s) | Active,,Closed,Old157,21812/CYK/PTA,,,,,,
135,Feb-17,HOUGHTON ANTHONY | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old158,22062/CYK/PTA,Asia,,,,,VAN EUPEN FRANCES | United Kingdom (of Great Britain and Northern Ireland) | Court | Replaced
136,Feb-17,KIM KEECHANG | Korea (Rep. of) | Court | Active,,,,Closed,Old159,22068/CYK/PTA,,,,,,
137,Feb-17,LEES AMANDA | Australia | Court | Active,,,,Closed,Old160,22079/CYK/PTA,,,,,,
138,Feb-17,THOMPSON GAVIN ALEXANDER (SANDY) | Australia | Parties | Active,,,,Closed,Old161,22196/CYK/PTA,,,,,,
139,Feb-17,HOUGHTON ANTHONY | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old162,22211/CYK/PTA,,,,,,
140,Feb-17,IBIG EUGÈNE | Switzerland | Court | Active,DELANOY LOUIS CHRISTOPHE | France | Claimant(s) | Active,CHEDLY LOTFI | Tunisia | Respondent(s) | Active,,Closed,Old163,21778/DDA,,,,,,
141,Feb-17,KÜHNER DETLEV | Germany | Court | Active,,,,Closed,Old164,22231/MHM,,,,,,
142,Feb-17,VERHOOSEL GAËTAN | Belgium | Court | Active,,,,Closed,Old165,21953 ASM,Spanish,,,,,
144,Feb-17,MAYER PIERRE | France | Court | Active,PONCET CHARLES | Switzerland | Court | Active,FENEON ALAIN | France | Court | Active,,Closed,Old167,22180/DDA,,,,,,
145,Feb-17,SUTTON DAVID ST. JOHN | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,REES QC PETER | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,BOSWOOD ANTHONY RICHARD | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old168,22072/TO,,,,,,
146,Feb-17,BRUNNER CHRISTOPH | Switzerland | Parties | Active,,,,Closed,Old169,21888/GR,French?,,,,,
147,Feb-17,BERGER BERNHARD | Switzerland | Court | Active,,,,Closed,Old170,21822/GR,French?,,,,,
148,Feb-17,DREYER JAN | Germany | Co-arbitrators | Active,LÜCKE VOLKER | Germany | Claimant(s) | Active,WÖLPER JAN | Germany | Respondent(s) | Active,,Closed,Old171,21940/FS,,,,,,
149,Feb-17,NISJA OLA Ø | Norway | Court | Active,,,,Closed,Old172,22135/FS,German?,,,,,
150,Mar-17,DE SILVA GINIGE PALINDA SRILAL | Sri Lanka | Co-arbitrators | Active,DALWIS SHIRLEY MAHINDA KUSHAN | Sri Lanka | Claimant(s) | Active,WICKREMESINGHE MAITHRI EVAN | Sri Lanka | Respondent(s) | Active,,Closed,Old173,21959/CYK/PTA,,,,,,
151,Mar-17,ALVAREZ HENRI | Canada | Co-arbitrators | Active,CHENG TERESA Y.W. | China | Claimant(s) | Active,KAPLAN NEIL | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old174,22084/CYK/PTA,,,,,,
152,Mar-17,AIZPÚN FERNANDO | Spain | Co-arbitrators | Active,HENDEL CLIFFORD | France ; United States of America | Claimant(s) | Active,FROEHLINGSDORF JOSEF | Germany | Respondent(s) | Active,,Closed,Old175,22041 ASM,,,,,,
153,Mar-17,GONZALEZ DE CASTILLA DEL VALLE EMILIO | Mexico | Co-arbitrators | Active,,,,Closed,Old176,22200/ASM,,,,,,ZAMORA RODRIGO | Mexico | Co-arbitrators | Replaced
154,Mar-17,NUNES FERREIRA IVAN | Brazil | Court | Active,FORGIONI PAULA | Brazil ; Italy | Respondent(s) | Active,ARRUDA ALVIM EDUARDO | Brazil | Claimant(s) | Active,,Closed,Old177,21793/ASM,,,,,,
155,Mar-17,DERAINS YVES | France | Parties | Active,GROVE JESSE BARRETT | United States of America | Respondent(s) | Active,OTIS LOUISE | Canada | Claimant(s) | Active,,Closed,Old180,22034/RD,,,,,,LEMOINE MICHEL | Canada | Claimant(s) | Replaced
156,Mar-17,ORTEGA LOPEZ ELSA | Mexico | Court | Active,,,,Closed,Old181,22063/RD,US,,,,,
157,Mar-17,AL-TAHER OMAR ISAM | Jordan | Court | Active,,,,Closed,Old182,21902/ZF,?,,,,,
158,Mar-17,VOCK DOMINIK | Switzerland | Court | Active,KALNINA EVA | Latvia | Respondent(s) | Active,ENGEL NIR HAIM | Israel | Claimant(s) | Active,,Closed,Old183,22116/ZF,,,,,,
159,Mar-17,EMANUELE C. FERDINANDO | Italy | Court | Active,GUNTER PIERRE-YVES | Switzerland | Respondent(s) | Active,NACHEF HANNA | Lebanon | Claimant(s) | Active,,Closed,Old184,21887/ZF,,,,,,
161,Mar-17,FEIT MICHAEL | Israel ; Switzerland | Court | Active,,,,Closed,Old187,22249/GR,French?,,,,,
162,Mar-17,HOLLANDER PASCAL | Belgium | Co-arbitrators | Active,FADLALLAH IBRAHIM | France ; Lebanon | Respondent(s) | Active,COHEN DANIEL | France | Claimant(s) | Active,,Closed,Old188,21857/DDA,,,,,,
163,Mar-17,RHODES-VIVOUR ADEDOYIN | Nigeria | Court | Active,FRANKLIN QC KIM | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,LANE PATRICK MICHAEL MACE | South Africa ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,Closed,Old189,22118/TO,,,,,,
164,Mar-17,HANOTIAU BERNARD | Belgium | Co-arbitrators | Active,WIWEN-NILSSON TORE | Lebanon ; Canada | Respondent(s) | Active,MCCAUGHRAN JOHN | Switzerland | Claimant(s) | Active,,Closed,Old190,22091/TO,,,,,,
165,Mar-17,FRY JASON A. | New Zealand ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,FELLAS JOHN | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,LEAVER PETER | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old191,21856/TO,,,,,,
166,Mar-17,CASSERLY DAVID | Ireland | Court | Active,,,,Closed,Old192,22010/TO,,,,,,
167,Mar-17,REILLY LOUISE | Ireland | Court | Active,,,,Closed,Old193,22218/TO,Africa?,,,,,
168,Mar-17,HICKEY DENYS | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old194,22290/TO,,,,,,
169,Mar-17,DRAZDAUSKAS STASYS | Lithuania | Court | Active,,,,Closed,Old196,21719/MHM,,,,,,
170,Mar-17,PREKOP ROMAN | Slovakia | Court | Active,,,,Closed,Old197,22125/MHM,,,,,,
171,Mar-17,HANOTIAU BERNARD | Belgium | Co-arbitrators | Active,GUNTER PIERRE-YVES | Switzerland | Claimant(s) | Active,DELEBECQUE PHILIPPE | France | Respondent(s) | Active,,Closed,Old198,22166/DDA,,,,,,
172,Mar-17,FAVRE-BULLE XAVIER | Switzerland | Parties | Active,,,,Closed,Old199,22138/DDA,,,,,,
173,Mar-17,DUPEYRE ROMAIN | France | Court | Active,,,,Closed,Old201,21714/DDA,Africa,,,,,
174,Mar-17,JONES DOUG | Australia ; Ireland | Court | Active,LAHOTI RAMESH CHANDRA | India | Claimant(s) | Active,MATHUR GOVIND PRASAD | India | Respondent(s) | Active,,Closed,Old202,22326/PTA,,,,,,
175,Mar-17,LASZCZUK MACIEJ | Poland | Parties | Active,,,,Closed,Old203,22387/MHM,,,,,,
176,Mar-17,NAIRAC CHARLES | France ; Mauritania ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,LE QUILLEC GAËLLE | France | Claimant(s) | Active,DUPEYRON CARINE | France | Respondent(s) | Active,,Closed,Old205,22003/DDA,,,,,,
177,Apr-17,COLLINS LAWRENCE ANTONY | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,COOKE JEREMY LIONEL | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,SMOUHA JOE | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old207,21605/TO,,,,,,
178,Apr-17,LEAVER PETER | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old208,22464/TO,,,,,,
179,Apr-17,"ROONEY, JR. JOHN HENRY | United States of America | Parties | Active",,,,Closed,Old209,22090/MK,,,,,,
180,Apr-17,SCHIMMEL DANIEL | France ; Israel ; United States of America | Court | Active,,,,Closed,Old210,22095/MK,,,,,,
181,Apr-17,SANGER KATHRYN | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old211,22057/CYK/PTA,,,,,,
182,Apr-17,SANGER KATHRYN | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old212,22058/CYK/PTA,,,,,,
183,Apr-17,SØBY NIELS | France | Court | Active,,,,Closed,Old213,21983/MHM,,,,,,
184,Apr-17,MAGLIANA MELISSA | Italy ; Switzerland ; United States of America | Claimant(s) | Active,PANOV ANDREY | Russian Federation | Court | Active,MAGAL MARTIN | Slovakia | Court | Active,,Closed,Old214,22094/MHM,,,,,,
185,Apr-17,HEGER SUSANNE | Austria | Court | Active,ANISCHENKO ALEXEY | Belarus | Claimant(s) | Active,BRAZNIKOV VLADIMIR | Czech Republic | Respondent(s) | Active,,Closed,Old215,22273/MHM,,,,,,
186,Apr-17,THIEFFRY PATRICK | France | Co-arbitrators | Active,KÜHN WOLFGANG | Germany | Respondent(s) | Active,OWEN GWYN | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old216,22112/MHM,,,,,,
187,Apr-17,NOSEVIC MIROSLAV | Lithuania | Court | Active,,,,Closed,Old218,22152/MHM,,,,,,
188,Apr-17,LIEBSCHER CHRISTOPH | Austria | Court | Active,,,,Closed,Old219,22185/MHM,,,,,,
189,Apr-17,HO CHIEN MIEN | Malaysia | Other | Active,,,,Closed,Old220,21776/CYK/PTA,,,,,,
190,Apr-17,BOGGILD Frank | Denmark | Sole Arbitrator | Court | Active,,,,Closed,Old221,22098/FS,,"Closed, Jul 21",,,,
191,Apr-17,BATESON DAVID | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,GAITSKELL ROBERT | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,UFF JOHN | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old222,22122/FS,,,,,,
192,Apr-17,NETAL PATRIZIA | Austria | Co-arbitrators | Active,ZIVKOVIC MILOS | Serbia | Claimant(s) | Active,DROP MAARTEN | Netherlands | Respondent(s) | Active,,Closed,Old223,22306/FS,,,,,,
193,Apr-17,DERAINS BERTRAND | France | Court | Active,,,,Closed,Old224,22250/ASM,,,,,,
194,Apr-17,ENOCH JACOB | Germany ; Israel | Parties | Active,,,,Closed,Old226,22316/ZF,,,,,,
195,Apr-17,CASTINEIRA ELISEO | France | Court | Active,,,,Closed,Old228,22282/ASM,Spanish,,,,,
197,Apr-17,VAVROVSKY NIKOLAUS | Austria | Court | Active,,,,Closed,Old231,22317/FS,,,,,,
198,Apr-17,COHEN DANIEL | France | Co-arbitrators | Active,AYNÈS LAURENT | France | Respondent(s) | Active,NACIRI HICHAM | Morocco | Claimant(s) | Active,,Closed,Old232,21970/DDA,,,,,,
199,Apr-17,RADJAI NORADELE | Lebanon ; United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,MEYER FABRE NATHALIE | France | Court | Active,ROSELL JOSÉ | France | Court | Active,,Closed,Old233,21773/GR,,,,,,
200,Apr-17,TAYLOR PAUL | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old234,22330/DDA,,,,,,
201,Apr-17,KOCUR MICHAL | Poland | Parties | Active,,,,Closed,Old235,22193/MHM,,,,,,
202,Apr-17,JARVIN SIGVARD | Sweden | Court | Active,,,,Closed,Old236,22400/DDA/EA,,,,,,
203,Apr-17,BARTH MARCEL | Germany | Court | Active,NAZAROVA IRINA | Ukraine | Claimant(s) | Active,TUNKEL NATASCHA | Austria | Respondent(s) | Active,,Closed,Old237,22064/MHM,,,,,,
204,Apr-17,ZEILER GEROLD | Austria | Court | Active,,,,Closed,Old240,22269/FS,,,,,,
205,Apr-17,KARIA TEJAS | India | Court | Active,,,,Closed,Old242,22210/CYK/PTA,,,,,,
206,Apr-17,HOBER KAJ | Sweden | Co-arbitrators | Active,TOWNSEND JOHN M. | United States of America | Claimant(s) | Active,KALICKI JEAN E. | United States of America | Respondent(s) | Active,,Closed,Old243,22236/ZF,,,,,,
207,Apr-17,YANG Ing Loong | Singapore | President | Court | Active,WANG Yi | China | Co-arbitrator | Claimant(s) | Active,PEI Maggie Ying | China | Co-arbitrator | Court | Active,,Closed,Old244,21941/PTA,,"Closed, Jul 21",,,,
208,Apr-17,NAIR VIKRAM | Singapore | Court | Active,,,,Closed,Old245,22201/PTA,,,,,,
209,Apr-17,LAM KENNETH | China ; United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old246,22336/PTA,,,,,,
210,Apr-17,KNOLL JOACHIM | Germany | Court | Active,,,,Closed,Old247,22357/MHM,,,,,,
211,Apr-17,FOUCHARD CLÉMENT | France | Court | Active,,,,Closed,Old248,22227/GR,,,,,,
212,Apr-17,KAUFMANN-KOHLER GABRIELLE | Switzerland | Co-arbitrators | Active,GHARAVI HAMID G. | France ; Iran (Islamic Rep. of) | Respondent(s) | Active,MEYER BERNHARD F. | Switzerland | Claimant(s) | Active,,Closed,Old249,Sep-60,,,,,,
213,Apr-17,OHARA YOSHIMI | Japan | Co-arbitrators | Active,KIM JOONGI | Korea (Rep. of) | Respondent(s) | Active,MARZOLINI PAOLO | Italy | Claimant(s) | Active,,Closed,Old250,22331/GR,,,,,,
214,Apr-17,JAISLI KULL NADJA | Switzerland | Court | Active,,,,Closed,Old251,22428/GR,,,,,,
215,Apr-17,GUNTER PIERRE-YVES | Switzerland | Parties | Active,,,,Closed,Old252,22494/GR,,,,,,
216,Apr-17,MAGLIANA MELISSA | Italy ; Switzerland ; United States of America | Court | Active,,,,Closed,Old253,22291/GR,,,,,,
217,Apr-17,HANEFELD INKA | Germany | Co-arbitrators | Active,FERRARI FRANCO | Italy | Respondent(s) | Active,FUMAGALLI LUIGI | Italy | Claimant(s) | Active,,Closed,Old254,22453/GR,,,,,,
